ReferencingSchema,ReferencingObject,ReferencedSchema,ReferencedObject,ReferencedObjectType,IsAmbiguous
dbo,usp_L_MaterialType_UpdateMaterialType,dbo,L_MaterialType,USER_TABLE,False
dbo,usp_L_SaveLaundryDetails,dbo,L_LaundryDetails,USER_TABLE,False
dbo,usp_L_SaveLaundryMaster,dbo,L_LaundryMaster,USER_TABLE,False
dbo,usp_LargeUnitBySmallUnit,dbo,ROI_Unit1,USER_TABLE,False
dbo,usp_LargeUnitBySmallUnit,dbo,ROI_Unit2,USER_TABLE,False
dbo,usp_ListEntryAdd,dbo,Lists,USER_TABLE,False
dbo,usp_loc_AddLanguageSwitchSettings,dbo,LanguageSettingValue,USER_TABLE,False
dbo,usp_loc_CoreModulesGet,dbo,CoreModules,USER_TABLE,False
dbo,usp_loc_CoreModulesGet,dbo,Modules,USER_TABLE,False
dbo,usp_loc_EnableLanguage,dbo,PortalLanguages,USER_TABLE,False
dbo,usp_loc_GetLanguageSwitchSettings,dbo,LanguageSettingKey,USER_TABLE,False
dbo,usp_loc_GetLanguageSwitchSettings,dbo,LanguageSettingValue,USER_TABLE,False
dbo,usp_loc_PortalLanguagesGet,dbo,Languages,USER_TABLE,False
dbo,usp_loc_PortalLanguagesGet,dbo,PortalLanguages,USER_TABLE,False
dbo,usp_Logo_AddUpdate,dbo,Logo,USER_TABLE,False
dbo,usp_Logo_GetData,dbo,Logo,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,ModuleControls,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,PageModules,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,PagePermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,PagePreview,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,Pages,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,UDFsplit,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_MasterPageGetPageModules,dbo,UserModulePermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModules,dbo,UserModules,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_Anonymous,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_Anonymous,dbo,LocalModuleTitle,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_Anonymous,dbo,PagePermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_Anonymous,dbo,Pages,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_Anonymous,dbo,UDFsplit,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_MasterPageGetPageModules_Anonymous,dbo,vw_PageUserModules,VIEW,False
dbo,usp_MasterPageGetPageModules_backup,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_backup,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_backup,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_backup,dbo,ModuleDefPermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_backup,dbo,PagePermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_backup,dbo,PagePreview,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_backup,dbo,Pages,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_backup,dbo,UDFsplit,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_MasterPageGetPageModules_backup,dbo,UserModulePermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_backup,dbo,vw_PageUserModules,VIEW,False
dbo,usp_MasterPageGetPageModules_Superuser,dbo,LocalModuleTitle,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_Superuser,dbo,PagePreview,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_Superuser,dbo,Pages,USER_TABLE,False
dbo,usp_MasterPageGetPageModules_Superuser,dbo,UDFsplit,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_MasterPageGetPageModules_Superuser,dbo,vw_PageUserModules,VIEW,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,ModuleDefPermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,PagePermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,PagePreview,USER_TABLE,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,Pages,USER_TABLE,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,UserModulePermission,USER_TABLE,False
dbo,usp_MasterPageGetPageModulesAdmin,dbo,vw_PageUserModules,VIEW,False
dbo,usp_MaterializedReportView,dbo,CBMS_BillPostLog,USER_TABLE,False
dbo,usp_MaterializedReportView,dbo,PrintDetail,USER_TABLE,False
dbo,usp_MaterializedReportView,dbo,RO_BillingAmount,USER_TABLE,False
dbo,usp_MaterializedReportView,dbo,RO_CompanyInfo,USER_TABLE,False
dbo,usp_MaterializedReportView,dbo,RO_fiscalYear,USER_TABLE,False
dbo,usp_MaterializedReportView,dbo,RO_SalesMaster,USER_TABLE,False
dbo,usp_MaterializedReportView,dbo,ufn_sales_getpaymentdata,SQL_TABLE_VALUED_FUNCTION,False
dbo,USP_MemberAgingReport,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,USP_MemberAgingReport,dbo,RO_MemberPaymentMode,USER_TABLE,False
dbo,USP_MemberAgingReport,dbo,RO_PurchasePaymentMode,USER_TABLE,False
dbo,usp_MenuLocalizeGetModuleTitle,dbo,LocalModuleTitle,USER_TABLE,False
dbo,usp_MenuLocalizeGetModuleTitle,dbo,UserModules,USER_TABLE,False
dbo,usp_MenuLocalizeGetPages,dbo,LocalPage,USER_TABLE,False
dbo,usp_MenuLocalizeGetPages,dbo,Menu,USER_TABLE,False
dbo,usp_MenuLocalizeGetPages,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuLocalizeGetPages,dbo,Pages,USER_TABLE,False
dbo,usp_MenuManagerGetMenu,dbo,Menu,USER_TABLE,False
dbo,usp_MenuManagerGetSageMenu,dbo,Menu,USER_TABLE,False
dbo,usp_MenuManagerGetSageMenu,dbo,SageMenuSettingValue,USER_TABLE,False
dbo,usp_MenuMgrAddExternalLink,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrAddExternalLink,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrAddHtmlContent,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrAddHtmlContent,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrAddMenuItem,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrAddMenuItem,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrAddMenuPermission,dbo,MenuPermission,USER_TABLE,False
dbo,usp_MenuMgrAddNewMenu,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrAddSubText,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrAddUpdateMenuPermission,dbo,MenuPermission,USER_TABLE,False
dbo,usp_MenuMgrAddUpdSetting,dbo,MenuMgrSettingValue,USER_TABLE,False
dbo,usp_MenuMgrDeleteLink,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrDeleteMenu,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrDeleteMenu,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrDeleteMenu,dbo,MenuMgrSettingValue,USER_TABLE,False
dbo,usp_MenuMgrDeleteMenu,dbo,MenuPermission,USER_TABLE,False
dbo,usp_MenuMgrDeleteMenu,dbo,SageMenuSettingValue,USER_TABLE,False
dbo,usp_MenuMgrGetMenuItem,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrGetMenuItem,dbo,Pages,USER_TABLE,False
dbo,usp_MenuMgrGetMenuItemDetails,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrGetPermission,dbo,MenuPermission,USER_TABLE,False
dbo,usp_MenuMgrGetSetting,dbo,MenuMgrSettingKey,USER_TABLE,False
dbo,usp_MenuMgrGetSetting,dbo,MenuMgrSettingValue,USER_TABLE,False
dbo,usp_MenuMgrLoadMenu,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrLoadMenu,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrLoadMenu,dbo,SageMenuSettingValue,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,PageMenu,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,PagePermission,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,Pages,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems,dbo,SageMenuSettingValue,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,LocalPage,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,PagePermission,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,Pages,USER_TABLE,False
dbo,usp_MenuMgrLoadSageMenuItems_Localized,dbo,SageMenuSettingValue,USER_TABLE,False
dbo,usp_MenuMgrMenuPermissionDelete,dbo,MenuPermission,USER_TABLE,False
dbo,usp_MenuMgrSelectIsDefault,dbo,Menu,USER_TABLE,False
dbo,usp_MenuMgrSortMenu,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrSortMenuItems,dbo,MenuItem,USER_TABLE,False
dbo,usp_MenuMgrUpdateMenu,dbo,Menu,USER_TABLE,False
dbo,usp_MessageTemplateTokenAdd,dbo,MessageTemplateTypeToken,USER_TABLE,False
dbo,usp_MessageTemplateTokenAdd,dbo,MessageToken,USER_TABLE,False
dbo,usp_ModuleControlGetControlTypeFromModuleID,dbo,ModuleControls,USER_TABLE,False
dbo,usp_ModuleControlGetModuleIdFromUserModuleId,dbo,UserModules,USER_TABLE,False
dbo,usp_ModuleControlGetModuleNameFromUserModuleId,dbo,UserModules,USER_TABLE,False
dbo,usp_ModuleGetAllExisting,dbo,Modules,USER_TABLE,False
dbo,usp_ModuleGetAllExisting,dbo,PortalModules,USER_TABLE,False
dbo,usp_ModuleGetAllExisting,dbo,SystemConstrains,USER_TABLE,False
dbo,usp_ModuleManagerGetAdminModules,dbo,ModuleDefinitions,USER_TABLE,False
dbo,usp_ModuleManagerGetAdminModules,dbo,Modules,USER_TABLE,False
dbo,usp_ModuleManagerGetAdminModules,dbo,PortalModules,USER_TABLE,False
dbo,usp_ModuleManagerGetPageModules,dbo,ModuleControls,USER_TABLE,False
dbo,usp_ModuleManagerGetPageModules,dbo,PageMenu,USER_TABLE,False
dbo,usp_ModuleManagerGetPageModules,dbo,PageModules,USER_TABLE,False
dbo,usp_ModuleManagerGetPageModules,dbo,Pages,USER_TABLE,False
dbo,usp_ModuleManagerGetPageModules,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_ModuleManagerGetPageModules,dbo,UserModules,USER_TABLE,False
dbo,usp_ModuleManagerGetPortalModules,dbo,ModuleDefinitions,USER_TABLE,False
dbo,usp_ModuleManagerGetPortalModules,dbo,Modules,USER_TABLE,False
dbo,usp_ModuleManagerGetPortalModules,dbo,PortalModules,USER_TABLE,False
dbo,usp_ModuleManagerGetSearchModules,dbo,ModuleDefinitions,USER_TABLE,False
dbo,usp_ModuleManagerGetSearchModules,dbo,Modules,USER_TABLE,False
dbo,usp_ModuleManagerGetSearchModules,dbo,PortalModules,USER_TABLE,False
dbo,usp_ModuleMessageAdd,dbo,ModuleMessage,USER_TABLE,False
dbo,usp_ModuleMessageGet,dbo,ModuleMessage,USER_TABLE,False
dbo,usp_ModuleMessageGetByUserModuleID,dbo,ModuleDefinitions,USER_TABLE,False
dbo,usp_ModuleMessageGetByUserModuleID,dbo,ModuleMessage,USER_TABLE,False
dbo,usp_ModuleMessageGetByUserModuleID,dbo,UserModules,USER_TABLE,False
dbo,usp_ModuleMessageGetModules,dbo,Modules,USER_TABLE,False
dbo,usp_ModuleMessageUpdateStatus,dbo,ModuleDefinitions,USER_TABLE,False
dbo,usp_ModuleMessageUpdateStatus,dbo,ModuleMessage,USER_TABLE,False
dbo,usp_ModuleMessageUpdateStatus,dbo,UserModules,USER_TABLE,False
dbo,usp_ModuleMgrSortModules,dbo,ModuleDefinitions,USER_TABLE,False
dbo,usp_ModuleMgrSortModules,dbo,Modules,USER_TABLE,False
dbo,usp_ModuleMgrSortModules,dbo,PortalModules,USER_TABLE,False
dbo,usp_ModuleWebInfoDelete,dbo,ModuleWebInfo,USER_TABLE,False
dbo,usp_ModuleWebInfoGetAll,dbo,ModuleWebInfo,USER_TABLE,False
dbo,usp_MsgTempTokenUniquenessCheck,dbo,MessageTemplateTypeToken,USER_TABLE,False
dbo,usp_MsgTempTokenUniquenessCheck,dbo,MessageToken,USER_TABLE,False
dbo,usp_MsgTempTypeUniquenessCheck,dbo,MessageTemplateType,USER_TABLE,False
dbo,usp_NewsRssContentGet,dbo,NewsRssContent,USER_TABLE,False
dbo,usp_NewsRssContentUpdate,dbo,NewsRssContent,USER_TABLE,False
dbo,usp_NL_GetDataByEmail,dbo,NL_EmailSubscriber,USER_TABLE,False
dbo,usp_NL_GetMessageInfoByID,dbo,MessageTemplate,USER_TABLE,False
dbo,usp_NL_GetMessageTemplateByTypeID,dbo,MessageTemplate,USER_TABLE,False
dbo,usp_NL_GetMessageTemplateList,dbo,MessageTemplate,USER_TABLE,False
dbo,usp_NL_GetNLSettingForUnSubscribe,dbo,NL_SettingKey,USER_TABLE,False
dbo,usp_NL_GetNLSettingForUnSubscribe,dbo,NL_SettingValue,USER_TABLE,False
dbo,usp_NL_GetSubscriberEmailList,dbo,NL_EmailSubscriber,USER_TABLE,False
dbo,usp_NL_GetSubscriberList,dbo,NL_EmailSubscriber,USER_TABLE,False
dbo,usp_NL_SaveEmailSubscriber,dbo,NL_EmailSubscriber,USER_TABLE,False
dbo,usp_NL_SaveMobileSubscriber,dbo,NL_MobileSubsciber,USER_TABLE,False
dbo,usp_NL_SaveNLSetting,dbo,NL_SettingValue,USER_TABLE,False
dbo,usp_NL_SaveNLSetting,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_NL_UnSubscribeByEmailLink,dbo,NL_EmailSubscriber,USER_TABLE,False
dbo,usp_NL_UnSubscribeUserByEmail,dbo,NL_EmailSubscriber,USER_TABLE,False
dbo,usp_NL_UnSubscribeUserByPhone,dbo,NL_MobileSubsciber,USER_TABLE,False
dbo,usp_NLGetSetting,dbo,NL_SettingKey,USER_TABLE,False
dbo,usp_NLGetSetting,dbo,NL_SettingValue,USER_TABLE,False
dbo,usp_Note_Insert,dbo,tbl_ROVaultNote,USER_TABLE,False
dbo,usp_Note_List,dbo,tbl_ROVaultNote,USER_TABLE,False
dbo,usp_OnlineUserCountGet,dbo,SessionTracker,USER_TABLE,False
dbo,usp_PageGettingBySEOName,dbo,Pages,USER_TABLE,False
dbo,usp_PageManagerAddPageToMenu,dbo,Menu,USER_TABLE,False
dbo,usp_PageManagerAddPageToMenu,dbo,MenuItem,USER_TABLE,False
dbo,usp_PageManagerAddPageToMenu,dbo,Pages,USER_TABLE,False
dbo,usp_PageManagerAddPageToMenu,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_PageManagerMenuPageUpdate,dbo,MenuItem,USER_TABLE,False
dbo,usp_PageManagerMenuPageUpdate,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,usp_PageMenuAdd,dbo,PageMenu,USER_TABLE,False
dbo,usp_PageMenuDelete,dbo,PageMenu,USER_TABLE,False
dbo,usp_PageMenuDelete,dbo,PageMenu_History,USER_TABLE,False
dbo,usp_PageMenuUpdate,dbo,PageMenu,USER_TABLE,False
dbo,usp_PageMgr_UpdSettingKeyValue,dbo,SettingValue,USER_TABLE,False
dbo,usp_PageModule_Update,dbo,PageModules,USER_TABLE,False
dbo,usp_PageModulesAdd,dbo,PageModules,USER_TABLE,False
dbo,usp_PagePortalGetByCustomPrefix,dbo,Pages,USER_TABLE,False
dbo,usp_PagePublish,dbo,Pages,USER_TABLE,False
dbo,usp_PagesGetPossibleParents,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_PagesGetPossibleParents,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_PagesGetPossibleParents,dbo,fn_LevelPrefix,SQL_SCALAR_FUNCTION,True
dbo,usp_PagesGetPossibleParents,dbo,PagePermission,USER_TABLE,False
dbo,usp_PagesGetPossibleParents,dbo,Pages,USER_TABLE,False
dbo,usp_PasswordRecoveryDeactivateCode,dbo,Codes,USER_TABLE,False
dbo,usp_PaymentGatewaySetting_GetSettingValue,dbo,PaymentGateWaySetting,USER_TABLE,False
dbo,usp_PaymentGatewaySetting_Save,dbo,PaymentGateWaySetting,USER_TABLE,False
dbo,USP_PO_DELETEAGENT,dbo,RO_Agent,USER_TABLE,False
dbo,USP_PO_DELETEMEMBERSHIP,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,RO_PaymentModes,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,RO_PurchasePaymentMode,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_PO_GoodsRecieve,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,RO_PaymentModes,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,RO_PurchasePaymentMode,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_PO_GoodsRecieveFromPurchaseID,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_PO_PurchaseReport,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_PO_PurchaseReport,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_PO_PurchaseReport,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_PO_PurchaseReport,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_PO_PurchaseReport,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_PO_SAVEISSUEMAIN,dbo,ROI_IssueMain,USER_TABLE,False
dbo,USP_PO_SAVEISSUEMAIN,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,USP_PO_SAVEPURCHASEMASTER,dbo,RO_MergeTable,USER_TABLE,False
dbo,USP_PO_SAVEPURCHASEMASTER,dbo,RO_OrderMasters,USER_TABLE,False
dbo,USP_PO_SAVEPURCHASEMASTER,dbo,RO_restroTable,USER_TABLE,False
dbo,USP_PO_SAVIssueDETAILS,dbo,ROI_IssueDetails,USER_TABLE,False
dbo,USP_PO_SAVIssueDETAILS,dbo,ROI_IssueStockTransaction,USER_TABLE,False
dbo,USP_PO_SAVIssueDETAILS,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_PO_SAVIssueDETAILS,dbo,ROI_StockTransactionMaster,USER_TABLE,False
dbo,USP_PO_SAVIssueDETAILS,dbo,ROI_Unit2,USER_TABLE,False
dbo,usp_PollInstalled,dbo,Modules,USER_TABLE,False
dbo,usp_PortalGetParent,dbo,Portal,USER_TABLE,False
dbo,usp_PortalGetParentURL,dbo,Portal,USER_TABLE,False
dbo,usp_PortalIsParent,dbo,Portal,USER_TABLE,False
dbo,usp_PortalRoleAdd,dbo,PortalRole,USER_TABLE,False
dbo,usp_PortalRoleDelete,dbo,aspnet_Membership,USER_TABLE,False
dbo,usp_PortalRoleDelete,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_PortalRoleDelete,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_PortalRoleDelete,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_PortalRoleDelete,dbo,PortalRole,USER_TABLE,False
dbo,usp_PortalRoleDelete,dbo,PortalUser,USER_TABLE,False
dbo,usp_PortalUserListGet,dbo,aspnet_Roles,USER_TABLE,False
dbo,usp_PortalUserListGet,dbo,aspnet_Users,USER_TABLE,False
dbo,usp_PortalUserListGet,dbo,aspnet_UsersInRoles,USER_TABLE,False
dbo,usp_PortalUserListGet,dbo,PortalUser,USER_TABLE,False
dbo,usp_PortalUsersAdd,dbo,PortalUser,USER_TABLE,False
dbo,usp_purchase_delete,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,usp_purchase_delete,dbo,ROI_PurchaseLotNo,USER_TABLE,False
dbo,usp_purchase_delete,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_PurchaseBook,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_PurchaseBook,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,USP_PurchaseBook,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_PurchaseBook,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_PurchaseBook,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_PurchaseBook_bak,dbo,RO_GoodsReceivedDetls,USER_TABLE,False
dbo,USP_PurchaseBook_bak,dbo,RO_GoodsReceivedMain,USER_TABLE,False
dbo,USP_PurchaseBook_bak,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_PurchaseBook_bak,dbo,ROI_PurchaseDetails,USER_TABLE,False
dbo,USP_PurchaseBook_bak,dbo,ROI_PurchaseMain,USER_TABLE,False
dbo,USP_Req_DeletePrevRecquistionDetails,dbo,Req_RecquistionDetails,USER_TABLE,False
dbo,USP_Req_DeleteRecquistion,dbo,Req_Recquistion,USER_TABLE,False
dbo,USP_Req_GetRecquistion,dbo,Req_Recquistion,USER_TABLE,False
dbo,USP_Req_GetRecquistion,dbo,RO_ItemStatus,USER_TABLE,False
dbo,USP_Req_GetRecquistion,dbo,ROI_Store,USER_TABLE,False
dbo,USP_Req_GetRecquistionDetails,dbo,Req_IssueLog,USER_TABLE,False
dbo,USP_Req_GetRecquistionDetails,dbo,Req_Recquistion,USER_TABLE,False
dbo,USP_Req_GetRecquistionDetails,dbo,Req_RecquistionDetails,USER_TABLE,False
dbo,USP_Req_GetRecquistionDetails,dbo,RO_ItemStatus,USER_TABLE,False
dbo,USP_Req_GetRecquistionDetails,dbo,RO_LoyaltyMembership,USER_TABLE,False
dbo,USP_Req_GetRecquistionDetails,dbo,RO_VendorPurchase,USER_TABLE,False
dbo,USP_Req_GetRecquistionDetails,dbo,ROI_ITEMMain,USER_TABLE,False
dbo,USP_Req_GetRecquistionDetails,dbo,ROI_Unit1,USER_TABLE,False
dbo,USP_Req_SaveIssueDetailsForRecquistion,dbo,Req_IssueLog,USER_TABLE,False
dbo,USP_Req_SaveIssueDetailsForRecquistion,dbo,Req_Recquistion,USER_TABLE,False
dbo,USP_Req_SaveIssueDetailsForRecquistion,dbo,Req_RecquistionDetails,USER_TABLE,False
dbo,USP_Req_SaveIssueDetailsForRecquistion,dbo,ROI_IssueDetails,USER_TABLE,False
dbo,USP_Req_SaveIssueDetailsForRecquistion,dbo,ROI_ITEMBal,USER_TABLE,False
dbo,USP_Req_SaveIssueDetailsForRecquistion,dbo,ROI_ItemDetails,USER_TABLE,False
dbo,USP_Req_SaveIssueDetailsForRecquistion,dbo,ROI_Unit2,USER_TABLE,False
dbo,USP_Req_SaveIssueForRecquistion,dbo,Req_Recquistion,USER_TABLE,False
dbo,USP_Req_SaveIssueForRecquistion,dbo,ROI_IssueMain,USER_TABLE,False
dbo,USP_Req_SaveIssueForRecquistion,dbo,Split,SQL_TABLE_VALUED_FUNCTION,False
dbo,USP_Req_SaveRecquistion,dbo,Req_Recquistion,USER_TABLE,False
dbo,USP_Req_SaveRecquistionDetails,dbo,Req_RecquistionDetails,USER_TABLE,False
dbo,USP_RO_ACCOUNTGROUPDELETE,dbo,RO_AccountGroup,USER_TABLE,False
dbo,USP_RO_ACCOUNTGROUPSAVE,dbo,RO_AccountGroup,USER_TABLE,False
dbo,USP_RO_ACCOUNTSUBGROUPDELETE,dbo,RO_AccountSubGroup,USER_TABLE,False
dbo,USP_RO_ACCOUNTSUBGROUPSAVE,dbo,RO_AccountSubGroup,USER_TABLE,False
dbo,USP_RO_ActiveBILLTERM,dbo,RO_BillTerm,USER_TABLE,False
dbo,usp_RO_ArchivePaymentMethod,dbo,RO_SalesPaymentMode,USER_TABLE,False
dbo,USP_RO_BillCancelReason,,usp_ro_solveTableIssues,,False
dbo,USP_RO_BillCancelReason,dbo,RO_BillingAmount,USER_TABLE,False
dbo,USP_RO_BillCancelReason,dbo,RO_CakeSalesDetail,USER_TABLE,False
dbo,USP_RO_BillCancelReason,dbo,RO_Order_Detail,USER_TABLE,False
dbo,USP_RO_BillCancelReason,dbo,RO_SalesDetail,USER_TABLE,False
dbo,USP_RO_BillCancelReason,dbo,RO_SalesMaster,USER_TABLE,False
dbo,USP_RO_BILLTERM,dbo,RO_BillTerm,USER_TABLE,False
dbo,USP_RO_BILLTERM_NETAMOUNT,dbo,RO_BillTerm,USER_TABLE,False
dbo,USP_RO_BILLTERM_WITHID,dbo,RO_BillingAmount,USER_TABLE,False
